name,house,Dívida,Capacidade de pagamento anual,Dívida_sum,Dívida_porcentagem,Dívida_abc_class,Capacidade de pagamento anual_sum,Capacidade de pagamento anual_porcentagem,Capacidade de pagamento anual_abc_class
Benjen Stark (Bitter),,10818.0,72359.0,90239490.0,98.86467564676478,C,21982158.0,23.08218087764999,A
Shortear,House Lannister,39068.0,72354.0,78258386.0,85.73840508772066,C,22054512.0,23.15815558928756,A
Rob,House Osgrey,8230.0,72300.0,90655812.0,99.3207901426979,C,22126812.0,23.23407359867745,A
Desmond,House Stark,95248.0,72274.0,8795707.0,9.636409953546705,A,22199086.0,23.30996430698513,A
Harmund Sharp,House Sharp,62219.0,72225.0,56958182.0,62.40230512006878,B,22271311.0,23.385803563253248,A
Myrielle Lannister,House Lannister,45789.0,72172.0,72905726.0,79.87413219846327,B,22343483.0,23.46158716731531,A
Kyra Frey,House Frey,60618.0,72135.0,58619233.0,64.22212112687173,B,22415618.0,23.5373319198373,A
Alyce,,87628.0,72125.0,21472127.0,23.5244555493514,A,22487743.0,23.613066171943057,A
Palla,House Stark,53207.0,72114.0,66196525.0,72.52365868942694,B,22559857.0,23.688788873590948,A
Ironbelly,,60251.0,72102.0,59283769.0,64.95017417876285,B,22631959.0,23.76449897473936,A
Mushroom,House Targaryen,64548.0,72090.0,54233576.0,59.41727840443431,B,22704049.0,23.840196475388282,A
Desmond Grell,House Grell,82383.0,72076.0,29625703.0,32.45735894454175,A,22776125.0,23.91587927545448,A
Anguy,Brotherhood without banners,35600.0,72029.0,80682807.0,88.39455480439354,C,22848154.0,23.991512723564362,A
Tybero Istarion,Second Sons,49440.0,71994.0,69435650.0,76.07238267384137,B,22920148.0,24.067109420217417,A
Lyle Crakehall,House Crakehall,89930.0,71953.0,16766085.0,18.368605090643666,A,22992101.0,24.1426630651639,A
Toefinger,,46983.0,71951.0,71607487.0,78.45180614534641,B,23064052.0,24.218214610027143,A
Sarra Frey,House Frey,68994.0,71845.0,49162497.0,53.861500324193386,B,23135897.0,24.293654850478273,A
Lyessa Flint,House Flint of Widow's Watch,21714.0,71826.0,87015342.0,95.3323601798094,C,23207723.0,24.369075140138555,A
Tansy,Peach,89254.0,71726.0,18199521.0,19.939050415638253,A,23279449.0,24.444390425636474,A
Denys Mallister,House Mallister,84936.0,71705.0,25863916.0,28.336016374817387,A,23351154.0,24.51968366026029,A
Monterys Velaryon,House Velaryon,18673.0,71653.0,88244349.0,96.67883696533426,C,23422807.0,24.594922292719684,A
Daemon Sand,House Allyrion,36030.0,71623.0,80396585.0,88.08097540370136,C,23494430.0,24.670129423930366,A
Rolland Storm,House Caron,92541.0,71612.0,12742959.0,13.960944463615895,A,23566042.0,24.745325004683185,A
Samwell Tarly,Night's Watch,98947.0,71557.0,2090929.0,2.2907821995161344,A,23637599.0,24.820462833146706,A
Boros Blount,House Blount,92663.0,71487.0,12557814.0,13.758103109208635,A,23709086.0,24.89552715869657,A
Daeron Targaryen (son of Maekar I),House Targaryen,91580.0,71481.0,14676979.0,16.079820135390595,A,23780567.0,24.970585183996693,A
Hotho Harlaw,House Harlaw of the Tower of Glimmering,5587.0,71398.0,91021671.0,99.72161833185821,C,23851965.0,25.045556055842056,A
Wylla,House Dayne,18645.0,71393.0,88262994.0,96.69926407410266,C,23923358.0,25.120521677479296,A
Branston Cuy,House Cuy,11131.0,71384.0,90162965.0,98.78083630653946,C,23994742.0,25.195477848741927,A
Jaggot,Stone Crows,33624.0,71347.0,81897183.0,89.72500214350433,C,24066089.0,25.270395168464475,A
Theodore Tyrell,House Tyrell,49082.0,71340.0,69731525.0,76.39653771845639,B,24137429.0,25.345305137895668,A
Wylis Manderly,House Manderly,56471.0,71323.0,63071076.0,69.09947597700796,B,24208752.0,25.420197256619254,A
Terro,,59600.0,71242.0,60003226.0,65.73839763776948,B,24279994.0,25.495004321971322,A
Belwas,House Targaryen,47900.0,71224.0,70848384.0,77.62014727983767,B,24351218.0,25.569792486574165,A
TomToo,House Stark,52191.0,71210.0,67247783.0,73.6753970380265,B,24422428.0,25.644565950594284,A
Jeyne Beesbury,House Beesbury,54758.0,71206.0,64681977.0,70.86434859390826,B,24493634.0,25.719335214447902,A
Tysane Frey,House Frey,70064.0,71200.0,47773901.0,52.34018085369998,B,24564834.0,25.794098178051776,A
Catelyn Stark,House Tully,77189.0,71136.0,37763574.0,41.37305623926509,A,24635970.0,25.86879393899174,A
Grazdan mo Eraz,Wise Masters,93946.0,71116.0,11066985.0,12.124779100730855,A,24707086.0,25.94346869909923,A
Aurane Waters,House Velaryon,71974.0,71112.0,46070199.0,50.473637219325006,B,24778198.0,26.01813925904023,A
Steffon Stackspear,House Stackspear,39823.0,71097.0,77825069.0,85.2636711917597,C,24849295.0,26.092794068356866,A
Great Walrus,,90762.0,71092.0,16134674.0,17.67684316119571,A,24920387.0,26.167443627465392,A
Dudley,,51952.0,71032.0,67560088.0,74.01755247937332,B,24991419.0,26.242030184076498,A
Sybell Spicer,House Spicer,67972.0,70898.0,50258030.0,55.06174552399812,B,25062317.0,26.316476035110032,A
Jason Mallister,House Mallister,13574.0,70866.0,89686385.0,98.25870428740089,C,25133183.0,26.39088828481161,A
Eleyna Westerling,House Westerling,72078.0,70811.0,45926248.0,50.31592723089281,B,25203994.0,26.465242782223886,A
Oswell Kettleblack,House Kettleblack,75792.0,70789.0,40748784.0,44.64359576012761,A,25274783.0,26.539574178720443,A
Greenbeard,Brotherhood without banners,37734.0,70756.0,79179017.0,86.74703096986335,C,25345539.0,26.613870923843418,A
Jocelyn Swyft,House Swyft,48980.0,70747.0,69878597.0,76.55766701536089,B,25416286.0,26.688158218591784,A
Ebben,Night's Watch,41111.0,70638.0,76650347.0,83.97666802379943,C,25486924.0,26.76233105880317,A
Philip Foote,House Foote,31753.0,70562.0,82680661.0,90.58336579722595,C,25557486.0,26.836424095851157,A
Brandon Stark (Bad),House Stark,26150.0,70496.0,85423835.0,93.58873526188759,C,25627982.0,26.910447830151984,A
Matarys Targaryen,House Targaryen,51608.0,70473.0,67767196.0,74.2444560804891,B,25698455.0,26.98444741349547,A
Daegon Shepherd,House Shepherd,91243.0,70457.0,15042512.0,16.480291165127007,A,25768912.0,27.058430196172978,A
Galtry the Green,,85378.0,70422.0,25012564.0,27.403291252576285,A,25839334.0,27.132376227393657,A
Merrell Florent,House Florent,62847.0,70327.0,56208390.0,61.58084720976211,B,25909661.0,27.206222504660083,A
Dagos Manwoody,House Manwoody,58523.0,70325.0,60888187.0,66.70794414368432,B,25979986.0,27.28006668184327,A
Brandon Stark,House Stark,20890.0,70302.0,87420127.0,95.77583495711227,C,26050288.0,27.35388670806911,A
Urek Ironmaker,House Ironmaker,97829.0,70277.0,4749398.0,5.203350470923465,A,26120565.0,27.427680483254356,A
Cley Cerwyn,House Cerwyn,13365.0,70245.0,89713197.0,98.28807900664455,C,26190810.0,27.501440657107644,A
Dobber,,55041.0,70179.0,64407804.0,70.56396984934644,B,26260989.0,27.57513152821378,A
Ryam Florent,House Florent,12956.0,70117.0,89791952.0,98.37436149262226,C,26331106.0,27.64875729673924,A
Willem Lannister,House Lannister,16687.0,70116.0,88982721.0,97.48778333999411,C,26401222.0,27.722382015223086,A
Richard Farrow,House Farrow,23720.0,70093.0,86198756.0,94.43772402852252,C,26471315.0,27.79598258274958,A
Satin,Night's Watch,40825.0,70087.0,76978082.0,84.33572828082319,C,26541402.0,27.869576850026334,A
Henly (House Ashford),House Ashford,66362.0,70028.0,52139597.0,57.12315468270077,B,26611430.0,27.943109164847296,A
Eldon Estermont,House Estermont,78877.0,70027.0,35114821.0,38.47113263338705,A,26681457.0,28.016640429626634,A
Aemon Rivers,House Frey,86435.0,70014.0,23211795.0,25.43040285194649,A,26751471.0,28.09015804386486,A
Damon Vypren,House Vypren,2885.0,69843.0,91203985.0,99.92135809629907,C,26821314.0,28.16349610098544,A
Ned (ferryman),,55512.0,69782.0,64076709.0,70.20122843997825,B,26891096.0,28.236770105566983,A
Gorne,,53935.0,69680.0,65767567.0,72.05370043128426,B,26960776.0,28.309937005902913,A
Qarl Kenning,House Kenning of Harlaw,38906.0,69659.0,78414139.0,85.90904512376264,C,27030435.0,28.383081855364743,A
Simon Staunton,House Staunton,91774.0,69645.0,14310278.0,15.67806946698207,A,27100080.0,28.45621200424385,A
Malcolm,,47665.0,69641.0,71039484.0,77.8295128194268,B,27169721.0,28.529337952956457,A
Eggon,House Clegane,69220.0,69595.0,48678611.0,53.33136398986781,B,27239316.0,28.602415599754373,A
Weese,House Whent,50279.0,69590.0,69036154.0,75.6347024247378,B,27308906.0,28.675487996344174,A
Jeyne Fossoway,House Fossoway of New Barrel,60941.0,69580.0,58436950.0,64.02241532544356,B,27378486.0,28.748549892517737,A
Byam Flint,Night's Watch,74457.0,69561.0,42853081.0,46.949023687185495,A,27448047.0,28.821591837900456,A
Ralf Stonehouse,House Stonehouse,80874.0,69558.0,32396617.0,35.49311982766598,A,27517605.0,28.894630633158297,A
Harlan Grandison,House Grandison,67205.0,69542.0,51339301.0,56.24636554679804,B,27587147.0,28.967652627750162,A
Aegon Blackfyre,House Blackfyre,88042.0,69528.0,20769758.0,22.754953379410697,A,27656675.0,29.0406599217593,A
Harlen Tyrell,House Tyrell,95087.0,69522.0,9271352.0,10.15751760439896,A,27726197.0,29.11366091551869,A
Tymor,House Greyjoy,26529.0,69495.0,85292369.0,93.44470360292566,C,27795692.0,29.186633558154245,A
Moryn Tyrell,House Tyrell,11473.0,69461.0,90061464.0,98.66963373388727,C,27865153.0,29.259570499374593,A
Rhea Florent,House Florent,8020.0,69423.0,90696208.0,99.36504723499115,C,27934576.0,29.332467539013248,A
Tywin Frey (son of Raymund),House Frey,18022.0,69411.0,88446249.0,96.90003478031616,C,28003987.0,29.405351978152417,A
Bowen Marsh,Night's Watch,72511.0,69407.0,45275239.0,49.60269410393116,A,28073394.0,29.47823221712509,A
Yohn Farwynd,House Farwynd of the Lonely Light,71977.0,69388.0,45998225.0,50.39478386848049,B,28142782.0,29.551092505306908,A
Kemmett Pyke,,7075.0,69361.0,90823069.0,99.50403374319532,C,28212143.0,29.623924442364896,A
Matt,,5634.0,69352.0,91010460.0,99.70933577265185,C,28281495.0,29.696746929048267,A
Osmund Kettleblack,House Kettleblack,1594.0,69338.0,91255214.0,99.97748361815994,C,28350833.0,29.76955471514891,A
Melicent,,61263.0,69303.0,58070620.0,63.6210711176064,B,28420136.0,29.84232574979272,A
Jason Lannister,House Lannister,31264.0,69263.0,82932902.0,90.85971625809199,C,28489399.0,29.915054782771588,A
Addam,,90847.0,69254.0,15953144.0,17.47796233230187,A,28558653.0,29.98777436537584,A
Roone,,78870.0,69241.0,35193691.0,38.55754111118607,A,28627894.0,30.06048029743899,A
Perra Frey,House Frey,49017.0,69216.0,69829617.0,76.50400545529249,B,28697110.0,30.13315997846155,A
Quellon Humble,House Humble,46610.0,69106.0,71981536.0,78.86160714334625,B,28766216.0,30.2057241549055,A
Quentyn Ball,House Ball,5121.0,69084.0,91069894.0,99.77445053706808,C,28835300.0,30.278265230433732,A
Lucamore Strong,House Strong,70225.0,68995.0,47493366.0,52.03283202246695,B,28904295.0,30.350712852257463,A
Ferny,,76700.0,68923.0,39071811.0,42.80633591176874,A,28973218.0,30.42308487108429,A
Elyn Norridge,House Norridge,46296.0,68920.0,72306745.0,79.21789996262535,B,29042138.0,30.495453739786242,A
Benfred Tallhart,House Tallhart,99994.0,68919.0,99994.0,0.10955153200248136,A,29111057.0,30.567821558446578,A
Lyonel Tyrell (son of Leo),House Tyrell,45568.0,68812.0,73362433.0,80.37449173529807,C,29179869.0,30.640077022653177,A
Malleon,,72737.0,68797.0,44912144.0,49.20489410080656,A,29248666.0,30.712316736235422,A
Cynthea Frey,House Frey,7211.0,68782.0,90808819.0,99.48842171316316,C,29317448.0,30.784540699193315,A
Aegon I Targaryen,,82124.0,68752.0,30036702.0,32.90764166251971,A,29386200.0,30.8567331609025,A
Grisella,,9203.0,68749.0,90481817.0,99.13016451705265,C,29454949.0,30.928922472486807,A
Gerion Lannister,House Lannister,50463.0,68678.0,68683809.0,75.24867991795325,B,29523627.0,31.00103723111584,A
Ronnet Connington,House Connington,73425.0,68657.0,44181593.0,48.404516265576994,A,29592284.0,31.073129938870775,A
Alysanne Bracken,House Bracken,65776.0,68604.0,52866374.0,57.919397795029184,B,29660888.0,31.14516699441966,A
Hother Umber,House Umber,24910.0,68479.0,85832669.0,94.03664604688171,C,29729367.0,31.21707279476558,A
Talla Tarly,House Tarly,20731.0,68463.0,87461671.0,95.82134977645654,C,29797830.0,31.28896179444553,A
Portifer Woodwright,,54384.0,68447.0,65117882.0,71.34191785363927,B,29866277.0,31.3608339934595,A
Alys Frey,House Frey,34322.0,68391.0,81592397.0,89.3910843761092,C,29934668.0,31.43264739014254,A
Tansy (orphan),,22757.0,68372.0,86569019.0,94.84337715664857,C,30003040.0,31.504440836034743,A
Marei,Chataya's brothel,30866.0,68311.0,83087655.0,91.02926071307908,C,30071351.0,31.576170229387895,A
Lyonel Corbray,House Corbray,32358.0,68306.0,82360074.0,90.23213675358255,C,30139657.0,31.647894372532924,A
Leana Frey,House Frey,85463.0,68304.0,24670895.0,27.028965169133723,A,30207961.0,31.719616415594714,A
Rhaegel Targaryen,House Targaryen,16826.0,68259.0,88932586.0,97.43285638380729,C,30276220.0,31.791291206783434,A
Ottomore,,62597.0,68245.0,56459215.0,61.85564632785443,B,30344465.0,31.86295129738943,A
Beron Stark,House Stark,38117.0,68242.0,78951542.0,86.49781366940267,C,30412707.0,31.93460823787055,A
Alyn Stackspear,House Stackspear,39004.0,68236.0,78297390.0,85.78113713118552,C,30480943.0,32.00625887810193,A
Wendamyr,House Greyjoy,31060.0,68183.0,82963962.0,90.89374500565681,C,30549126.0,32.077853866127256,A
Ferrego Antaryon,,76981.0,68142.0,38457004.0,42.13276501015615,A,30617268.0,32.149405802446005,A
Donnis,House Stark,81211.0,68140.0,31586444.0,34.605509637684115,A,30685408.0,32.22095563868152,A
Grazdar zo Galare,House of Galare,56809.0,68115.0,62561525.0,68.54122155490867,B,30753523.0,32.292479223876434,A
Jorgen,House Webber,34897.0,68096.0,81350324.0,89.12587378340928,C,30821619.0,32.36398285828051,A
Rhaella Targaryen,House Targaryen,36066.0,68083.0,80360555.0,88.04150161829372,C,30889702.0,32.43547284214346,A
Mudge (swineherd),House Osgrey,38915.0,68072.0,78375233.0,85.86642044724117,C,30957774.0,32.50695127554856,A
Rohanne Webber,House Webber,43003.0,68048.0,75269472.0,82.46380753463083,C,31025822.0,32.578404507954694,A
Joss Stilwood,House Clegane,40046.0,68036.0,77625628.0,85.04516741059177,C,31093858.0,32.64984513986134,A
Orivel,Kingsguard,70462.0,67983.0,47282390.0,51.80169071383087,B,31161841.0,32.72123011956194,A
Tom of Sevenstreams,Brotherhood without banners,96675.0,67981.0,6305724.0,6.908431751753252,A,31229822.0,32.79261299917929,A
Qarro Volentin,,2355.0,67899.0,91232194.0,99.95226334227641,C,31297721.0,32.8639097753835,A
Visenya Targaryen,House Targaryen,29721.0,67887.0,83629710.0,91.62312590178647,C,31365608.0,32.93519395108822,A
Rhaego,House Targaryen,86444.0,67864.0,23125360.0,25.33570630346723,A,31433472.0,33.006453975835605,A
Rolly Duckfield,House Targaryen,14628.0,67802.0,89406868.0,97.95247075768174,C,31501274.0,33.077648898002316,A
Quellon Botley,House Botley,33321.0,67745.0,82031038.0,89.87165114560638,C,31569019.0,33.14878396779648,A
Damon Lannister (son of Jason),House Lannister,74537.0,67676.0,42704148.0,46.78585551393784,A,31636695.0,33.219846584718624,A
Elron,Night's Watch,37391.0,67613.0,79479705.0,87.07645904609555,C,31704308.0,33.29084304901846,A
Lothar Frey,House Frey,78122.0,67555.0,35899553.0,39.330870145751504,A,31771863.0,33.36177861090414,A
Sour Alyn,House Bolton,2320.0,67553.0,91234514.0,99.95480509032375,C,31839416.0,33.43271207270656,A
Jon Redfort,House Redfort,40499.0,67502.0,77343941.0,84.7365564699835,C,31906918.0,33.50359198238618,A
Gavin,,1297.0,67458.0,91265179.0,99.9884010833719,C,31974376.0,33.574425690234364,A
Collio Quaynis,,7464.0,67396.0,90772330.0,99.44844505605136,C,32041772.0,33.645194295501874,A
Hop-Robin,Night's Watch,54359.0,67393.0,65172241.0,71.40147254420192,B,32109165.0,33.715959750644515,A
Daario Naharis,Stormcrows,35857.0,67357.0,80504218.0,88.19889607938212,C,32176522.0,33.786687404288706,A
Leonella Lefford,House Lefford,41352.0,67342.0,76361898.0,83.66064876409803,C,32243864.0,33.85739930730855,A
Jeyne Darry,House Darry,45904.0,67277.0,72859937.0,79.823966637541,B,32311141.0,33.928042957622836,A
Horton Redfort,House Redfort,2812.0,67248.0,91206797.0,99.92443887022542,C,32378389.0,33.99865615673005,A
Wilbert,,6897.0,67226.0,90843939.0,99.52689851981084,C,32445615.0,34.069246254921545,A
Edmyn Tully,House Tully,52918.0,67207.0,66408625.0,72.75603143116871,B,32512822.0,34.13981640232219,A
Umfred,House Baelish,5858.0,67171.0,90976006.0,99.67158862298675,C,32579993.0,34.210348748224376,A
Penny,Second Sons,9073.0,67152.0,90518166.0,99.16998779281677,C,32647145.0,34.28086114333572,A
Uthor Underleaf,,81109.0,67103.0,31829874.0,34.872206933875525,A,32714248.0,34.35132208640751,A
Owen Inchfield,House Inchfield,36848.0,67091.0,79851249.0,87.48351561355288,C,32781339.0,34.421770428979805,A
Stonesnake,Night's Watch,89893.0,67067.0,17035784.0,18.664082205565933,A,32848406.0,34.492193570553134,A
Saera Targaryen,House Targaryen,18729.0,67017.0,88206985.0,96.63790167479942,C,32915423.0,34.56256421004529,A
Durran,,6185.0,67016.0,90928463.0,99.6195014128942,C,32982439.0,34.63293379949582,A
Noho Dimittis,Iron Bank of Braavos,99862.0,66878.0,599725.0,0.6570473481427699,A,33049317.0,34.70315848320227,A
Elza,House of Galare,52719.0,66872.0,66514154.0,72.87164700430999,B,33116189.0,34.77337686665899,A
Marianne Vance,House Vance,46136.0,66870.0,72537701.0,79.47093098073809,B,33183059.0,34.84359315003246,A
Humfrey Swyft,House Swyft,60040.0,66699.0,59644476.0,65.34535793432838,B,33249758.0,34.91362987628829,A
Qos,,73659.0,66668.0,43740382.0,47.92113385276876,A,33316426.0,34.983634051253794,A
Ellaria Sand,House Uller,55901.0,66660.0,63520174.0,69.5914992375961,B,33383086.0,35.0536298258863,A
Bran Stark,House Stark,96374.0,66646.0,6691709.0,7.331309605224239,A,33449732.0,35.123610899936075,A
Jaehaerys II Targaryen,,13683.0,66639.0,89659200.0,98.22892091642376,C,33516371.0,35.193584623694484,A
Laenor Velaryon,House Velaryon,52234.0,66470.0,67143359.0,73.56099208195086,B,33582841.0,35.263380890418496,A
Clifford Conklyn,House Conklyn,3080.0,66446.0,91198114.0,99.91492593992582,C,33649287.0,35.333151956143546,A
Lanna (Happy Port),Happy Port,29796.0,66433.0,83540459.0,91.52534419705664,C,33715720.0,35.40290937132748,A
Harrold Hardyng,House Hardyng,74476.0,66428.0,42778624.0,46.867450008581685,A,33782148.0,35.4726615363033,A
Coldhands,Three-eyed crow,87184.0,66421.0,21996309.0,24.09873941786476,A,33848569.0,35.542406350987754,A
Trebor Jordayne,House Jordayne,73385.0,66377.0,44254978.0,48.48491548128997,A,33914946.0,35.61210496384077,A
Theomar Smallwood,House Smallwood,97880.0,66366.0,4553700.0,4.988947449643972,A,33981312.0,35.68179202623592,A
Meliana,,18691.0,66364.0,88225676.0,96.65837918029634,C,34047676.0,35.75147698854783,A
Willamen Frey,,45768.0,66347.0,72951494.0,79.9242747521834,B,34114023.0,35.82114410015213,A
Gwayne Hightower,House Hightower,91166.0,66317.0,15407322.0,16.879970089760736,A,34180340.0,35.89077971050772,A
Nute,House Greyjoy,21820.0,66317.0,86971833.0,95.28469254369226,C,34246657.0,35.96041532086332,A
Daemon I Blackfyre,House Blackfyre,80451.0,66312.0,33122407.0,36.28828160149322,A,34312969.0,36.0300456810108,A
Daeron II Targaryen,,4934.0,66309.0,91085020.0,99.79102229610432,C,34379278.0,36.0996728910334,A
Miklaz,,16490.0,66301.0,89015891.0,97.52412376358474,C,34445579.0,36.169291700723015,A
Gerold Grafton,House Grafton,54356.0,66273.0,65226597.0,71.46102394802143,B,34511852.0,36.238881109247174,A
Ben Plumm,Second Sons,82964.0,66249.0,28882428.0,31.643040935969797,A,34578101.0,36.30844531677236,A
Erryk (guard),House Tyrell,19086.0,66236.0,88074328.0,96.49256517880113,C,34644337.0,36.37799587375643,A
Alesander Staedmon,House Staedmon,27957.0,66205.0,84640092.0,92.73008127918642,C,34710542.0,36.447513879450185,A
Rafe,,36116.0,66150.0,80288378.0,87.96242586449507,C,34776692.0,36.51697413285462,A
Mathis Rowan,House Rowan,80385.0,66146.0,33202792.0,36.3763498845904,A,34842838.0,36.58643018609258,A
Myles Mooton,House Mooton,91960.0,66145.0,13942945.0,15.275626391346856,A,34908983.0,36.65588518928891,A
